TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	overtime	(work a lot of overtime)	"残業
【語源】
【記憶補助】
【類義語】"	(長時間残業する)	[sound:08-43.mp3]	[sound:08-44.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	premises	(on the premises)	"敷地
【語源】
【記憶補助】
【類義語】"	(敷地内で)	[sound:08-45.mp3]	[sound:08-46.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	utility	(The rent includes all utilities.)	"公共料金
【語源】
【記憶補助】
【類義語】"	(家賃にはすべての公共料金が含まれています。)	[sound:08-47.mp3]	[sound:08-48.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	laundry	(a laundry room)	"洗濯
【語源】
【記憶補助】
【類義語】"	(洗濯部屋)	[sound:08-49.mp3]	[sound:08-50.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	enthusiastic	(I am enthusiastic about the project.)	"乗り気である
【語源】
【記憶補助】
【類義語】"	(私はそのプロジェクトに乗り気です。)	[sound:08-51.mp3]	[sound:08-52.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	outline	(outline a policy)	"概要を説明する
【語源】
【記憶補助】
【類義語】"	(方針の概要を説明する)	[sound:08-53.mp3]	[sound:08-54.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	packet	(a packet of materials)	"袋
【語源】
【記憶補助】
【類義語】"	(袋入りの資料)	[sound:08-55.mp3]	[sound:08-56.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	retain	(retain a receipt)	"保管する
【語源】
【記憶補助】
【類義語】"	(レシートを保管する)	[sound:08-57.mp3]	[sound:08-58.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	belongings	(Make sure you have all your belongings.)	"所持品
【語源】
【記憶補助】
【類義語】"	(所持品をお持ちかご確認ください。)	[sound:08-59.mp3]	[sound:08-60.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	conservation	(energy conservation)	"節約
【語源】
【記憶補助】
【類義語】"	(エネルギーの節約)	[sound:08-61.mp3]	[sound:08-62.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	routine	(routine maintenance work)	"日常的に行われる
【語源】
【記憶補助】
【類義語】"	(普段行われているメンテナンス作業)	[sound:08-63.mp3]	[sound:08-64.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	urban	(live in urban areas)	"都市の
【語源】
【記憶補助】
【類義語】"	(都市部に住む)	[sound:08-65.mp3]	[sound:08-66.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	workforce	(50 percent of the workforce)	"全従業員
【語源】
【記憶補助】
【類義語】"	(全従業員の50％)	[sound:08-67.mp3]	[sound:08-68.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	biography	(a brief biography of the author)	"人物紹介
【語源】
【記憶補助】
【類義語】"	(著者の簡単な人物紹介（略歴）)	[sound:08-69.mp3]	[sound:08-70.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	ownership	(The company has recently changed ownership. )	"所有（権）
【語源】
【記憶補助】
【類義語】"	(その会社は最近、所有権が移転した。)	[sound:08-71.mp3]	[sound:08-72.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	pastry	(a pastry chef)	"焼き菓子
【語源】
【記憶補助】
【類義語】"	(焼き菓子のシェフ)	[sound:08-73.mp3]	[sound:08-74.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	tenant	(both building managers and tenants)	"入居者
【語源】
【記憶補助】
【類義語】"	(建物の管理人も入居者も)	[sound:08-75.mp3]	[sound:08-76.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	workload	(reduce the workload )	"仕事量
【語源】
【記憶補助】
【類義語】"	(仕事量を減らす)	[sound:08-77.mp3]	[sound:08-78.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	sufficient	(sufficient time)	"十分な
【語源】
【記憶補助】
【類義語】"	(十分な時間)	[sound:08-79.mp3]	[sound:08-80.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	characteristic	(main characteristics of the product)	"特徴
【語源】
【記憶補助】
【類義語】"	(その製品の主な特徴)	[sound:08-81.mp3]	[sound:08-82.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	combined	(a combined effort)	"共同の
【語源】
【記憶補助】
【類義語】"	(共同の努力)	[sound:08-83.mp3]	[sound:08-84.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	conclude	(The event will conclude with a concert.)	"終える
【語源】
【記憶補助】
【類義語】"	(イベントはコンサートで締めくくられる予定です。)	[sound:08-85.mp3]	[sound:08-86.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	associate	(costs associated with buying a house)	"関連付ける
【語源】
【記憶補助】
【類義語】"	(家の購入に関連したコスト)	[sound:08-87.mp3]	[sound:08-88.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	conflict	(because of a scheduling conflict)	"衝突
【語源】
【記憶補助】
【類義語】"	(スケジュールがかち合ったので)	[sound:08-89.mp3]	[sound:08-90.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	investment	(real estate investment)	"投資
【語源】
【記憶補助】
【類義語】"	(不動産投資)	[sound:08-91.mp3]	[sound:08-92.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	physician	(see a physician)	"医師
【語源】
【記憶補助】
【類義語】"	(医師に診てもらう)	[sound:08-93.mp3]	[sound:08-94.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	token	(as a token of our appreciation for)	"印
【語源】
【記憶補助】
【類義語】"	(～への我々の感謝の印として)	[sound:08-95.mp3]	[sound:08-96.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	partial	(a partial refund)	"部分的な
【語源】
【記憶補助】
【類義語】"	(部分返金)	[sound:08-97.mp3]	[sound:08-98.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	resume	(resume operations)	"再開する
【語源】
【記憶補助】
【類義語】"	(操業を再開する)	[sound:08-99.mp3]	[sound:08-100.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	dealership	(car dealerships)	"販売特約店
【語源】
【記憶補助】
【類義語】"	(車の販売特約店)	[sound:08-101.mp3]	[sound:08-102.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	garment	(The garment is made of cotton.)	"衣料品
【語源】
【記憶補助】
【類義語】"	(その衣料品は綿製です。)	[sound:08-103.mp3]	[sound:08-104.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	implement	(Security measuers were implemented.)	"実施する
【語源】
【記憶補助】
【類義語】"	(安全対策が実施された。)	[sound:08-105.mp3]	[sound:08-106.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	paycheck	(receive a paycheck)	"給与
【語源】
【記憶補助】
【類義語】"	(給料を受け取る)	[sound:08-107.mp3]	[sound:08-108.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	recruit	(recruit new staff)	"採用する
【語源】
【記憶補助】
【類義語】"	(新しいスタッフを採用する)	[sound:08-109.mp3]	[sound:08-110.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	substitute	(substitute new for old )	"～を代わりに用いる
【語源】
【記憶補助】
【類義語】"	(古いモノの代わりに新しいモノを使う)	[sound:08-111.mp3]	[sound:08-112.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	typically	(Our tours typically take an hour.)	"通常
【語源】
【記憶補助】
【類義語】"	(我々のツアーは通常1時間かかります。)	[sound:08-113.mp3]	[sound:08-114.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	authorize	(an authorized dealer)	"公認する
【語源】
【記憶補助】
【類義語】"	(公認の販売店)	[sound:08-115.mp3]	[sound:08-116.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	comparable	(more expensive than comparable products)	"同等の
【語源】
【記憶補助】
【類義語】"	(同等の製品より値段が高い)	[sound:08-117.mp3]	[sound:08-118.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	faculty	(a faculty member at Tex College)	"（大学の）教員
【語源】
【記憶補助】
【類義語】"	(テックス大学の教員)	[sound:08-119.mp3]	[sound:08-120.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	initiative	(a growth initiative)	"新しい計画
【語源】
【記憶補助】
【類義語】"	(成長のための新計画)	[sound:08-121.mp3]	[sound:08-122.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	postage	(Postage is calculated by weight.)	"郵便料金
【語源】
【記憶補助】
【類義語】"	(郵便料金は重量で計算されます。)	[sound:08-123.mp3]	[sound:08-124.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	afterwards	(The author will sign books afterwards.)	"その後で
【語源】
【記憶補助】
【類義語】"	(その後で著者が本にサインをします。)	[sound:08-125.mp3]	[sound:08-126.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	aim	(aim to cut energy use)	"目指す
【語源】
【記憶補助】
【類義語】"	(エネルギーの使用を減らすことを目指す)	[sound:08-127.mp3]	[sound:08-128.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	generally	(The film received generally positive reviews.)	"おおむね
【語源】
【記憶補助】
【類義語】"	(その映画はおおむね良い評価を得た。)	[sound:08-129.mp3]	[sound:08-130.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	occupied	(The room is occupied.)	"（部屋、座席、ベッド等が）使われている
【語源】
【記憶補助】
【類義語】"	(その部屋は使われている。)	[sound:08-131.mp3]	[sound:08-132.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	solid	(a solid reputation)	"確かな
【語源】
【記憶補助】
【類義語】"	(確かな評判)	[sound:08-133.mp3]	[sound:08-134.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	attempt	(Tex's attempt to become a singer)	"試み
【語源】
【記憶補助】
【類義語】"	(歌手になろうとするテックスの試み)	[sound:08-135.mp3]	[sound:08-136.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	authority	(the person in authority)	"権限
【語源】
【記憶補助】
【類義語】"	(権限を持った人)	[sound:08-137.mp3]	[sound:08-138.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	domestic	(the domestic market)	"国内の
【語源】
【記憶補助】
【類義語】"	(国内の市場)	[sound:08-139.mp3]	[sound:08-140.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	permission	(without permission)	"許可
【語源】
【記憶補助】
【類義語】"	(許可なしに)	[sound:08-141.mp3]	[sound:08-142.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	presence	(a strong presence in the area)	"存在感
【語源】
【記憶補助】
【類義語】"	(地域での強い存在感)	[sound:08-143.mp3]	[sound:08-144.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	rapidly	(a rapidly growing company)	"急速に
【語源】
【記憶補助】
【類義語】"	(急速に成長している会社)	[sound:08-145.mp3]	[sound:08-146.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	relief	(provide relief to consumers)	"安心感
【語源】
【記憶補助】
【類義語】"	(消費者に安心感を与える)	[sound:08-147.mp3]	[sound:08-148.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	reward	(reward employees for their hard work)	"報いる
【語源】
【記憶補助】
【類義語】"	(従業員のがんばりに報いる)	[sound:08-149.mp3]	[sound:08-150.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	translate	(translate English into Japanese)	"翻訳する
【語源】
【記憶補助】
【類義語】"	(英語を日本語に翻訳する)	[sound:08-151.mp3]	[sound:08-152.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	circumstance	(under any circumstances)	"状況
【語源】
【記憶補助】
【類義語】"	(いかなる状況下でも)	[sound:08-153.mp3]	[sound:08-154.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	contrary	(contrary to expectations)	"正反対の
【語源】
【記憶補助】
【類義語】"	(期待に反して)	[sound:08-155.mp3]	[sound:08-156.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	eventually	(Mr. Kato was eventually promoted to CEO.)	"最終的には
【語源】
【記憶補助】
【類義語】"	(加藤さんは最終的にはCEOに昇進した。)	[sound:08-157.mp3]	[sound:08-158.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	expose	(be directly exposed to the sun)	"さらす
【語源】
【記憶補助】
【類義語】"	(太陽に直接さらされる)	[sound:08-159.mp3]	[sound:08-160.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	panel	(a panel of experts)	"グループ
【語源】
【記憶補助】
【類義語】"	(専門家グループ)	[sound:08-161.mp3]	[sound:08-162.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	portion	(the bottom portion of the ticket)	"部分
【語源】
【記憶補助】
【類義語】"	(チケットの下の部分)	[sound:08-163.mp3]	[sound:08-164.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	primary	(primary duties)	"主な
【語源】
【記憶補助】
【類義語】"	(主な任務)	[sound:08-165.mp3]	[sound:08-166.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	remark	(opening remarks)	"（スピーチでの）言葉
【語源】
【記憶補助】
【類義語】"	(開会の言葉)	[sound:08-167.mp3]	[sound:08-168.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	timely	(in a timely manner)	"タイミングの良い
【語源】
【記憶補助】
【類義語】"	(タイミングの良いやり方で)	[sound:08-169.mp3]	[sound:08-170.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	commonly	(the most commonly used methods)	"一般に
【語源】
【記憶補助】
【類義語】"	(最も一般的に用いられている方法)	[sound:08-171.mp3]	[sound:08-172.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	consult	(consult a doctor )	"（医者、弁護士等の専門家に）相談する
【語源】
【記憶補助】
【類義語】"	(医師に相談する)	[sound:08-173.mp3]	[sound:08-174.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	convert	(convert a warehouse into an office)	"改造する
【語源】
【記憶補助】
【類義語】"	(倉庫をオフィスに改造する)	[sound:08-175.mp3]	[sound:08-176.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	obligation	(You have no obligation to do so.)	"義務
【語源】
【記憶補助】
【類義語】"	(あなたにはそうする義務はない)	[sound:08-177.mp3]	[sound:08-178.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	resign	(resign without notice)	"辞任する
【語源】
【記憶補助】
【類義語】"	(予告なしに辞任する)	[sound:08-179.mp3]	[sound:08-180.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	securely	(The door is securely locked.)	"しっかりと
【語源】
【記憶補助】
【類義語】"	(ドアにはしっかりと鍵がかかっている。)	[sound:08-181.mp3]	[sound:08-182.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	strive	(strive to cut costs)	"懸命に努力する
【語源】
【記憶補助】
【類義語】"	(コスト削減のために懸命に努力する)	[sound:08-183.mp3]	[sound:08-184.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	timeline	(a timeline of events)	"予定表
【語源】
【記憶補助】
【類義語】"	(イベントの予定表)	[sound:08-185.mp3]	[sound:08-186.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	urge	(urge Tex to change his mind)	"強く促す
【語源】
【記憶補助】
【類義語】"	(テックスに考えを変えるよう強く促す)	[sound:08-187.mp3]	[sound:08-188.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	acknowledge	(acknowledge receipt of the order)	"（受け取ったことを）知らせる
【語源】
【記憶補助】
【類義語】"	(注文を受け取ったことを知らせる)	[sound:08-189.mp3]	[sound:08-190.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	diverse	(a diverse group of experts)	"多種多様な
【語源】
【記憶補助】
【類義語】"	(多種多様な専門家のグループ)	[sound:08-191.mp3]	[sound:08-192.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	transaction	(a bank transaction)	"取引
【語源】
【記憶補助】
【類義語】"	(銀行取引)	[sound:08-193.mp3]	[sound:08-194.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	lack	(a lack of information)	"不足
【語源】
【記憶補助】
【類義語】"	(情報不足)	[sound:08-195.mp3]	[sound:08-196.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	essential	(Customer satisfaction is essential to us.)	"最も重要な
【語源】
【記憶補助】
【類義語】"	(顧客満足が当社にとって最も重要です。)	[sound:08-197.mp3]	[sound:08-198.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	majority	(the majority of employees)	"大部分
【語源】
【記憶補助】
【類義語】"	(従業員の大部分)	[sound:08-199.mp3]	[sound:08-200.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	observe	(observe a trend )	"気付く
【語源】
【記憶補助】
【類義語】"	(傾向に気付く)	[sound:09-01.mp3]	[sound:09-02.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	possess	(possess knowledge)	"（財産、所有物等として）持つ
【語源】
【記憶補助】
【類義語】"	(知識を持つ)	[sound:09-03.mp3]	[sound:09-04.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	sharply	(Sales rose sharply.)	"急激に
【語源】
【記憶補助】
【類義語】"	(売り上げが急激に上がった。)	[sound:09-05.mp3]	[sound:09-06.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	adjustment	(make adjustments to the plan)	"調整
【語源】
【記憶補助】
【類義語】"	(計画を調整する)	[sound:09-07.mp3]	[sound:09-08.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	aisle	(I prefer an aisle seat.)	"通路
【語源】
【記憶補助】
【類義語】"	(通路側の席がいいです。)	[sound:09-09.mp3]	[sound:09-10.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	capture	(Photographs capture memorable moments in life.)	"（映像や写真に）記録する
【語源】
【記憶補助】
【類義語】"	(写真は人生の思い出の瞬間を記録します。)	[sound:09-11.mp3]	[sound:09-12.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	consist	(The committee consists of five members. )	"～から成る
【語源】
【記憶補助】
【類義語】"	(委員会は5人のメンバーで構成されている。)	[sound:09-13.mp3]	[sound:09-14.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	desirable	(Teaching experience is desirable.)	"望ましい
【語源】
【記憶補助】
【類義語】"	(指導経験があることが望ましい。)	[sound:09-15.mp3]	[sound:09-16.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	heavily	(a heavily used bus route)	"非常に頻繁に
【語源】
【記憶補助】
【類義語】"	(非常に頻繁に使われるバスの路線)	[sound:09-17.mp3]	[sound:09-18.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	investigate	(investigate a possibility)	"調査する
【語源】
【記憶補助】
【類義語】"	(可能性を調査する)	[sound:09-19.mp3]	[sound:09-20.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	measurement	(take the measurements of a table)	"寸法
【語源】
【記憶補助】
【類義語】"	(テーブルの寸法を測る)	[sound:09-21.mp3]	[sound:09-22.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	urgent	(an urgent request)	"緊急の
【語源】
【記憶補助】
【類義語】"	(緊急の依頼)	[sound:09-23.mp3]	[sound:09-24.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	checkout	(the checkout counter)	"レジ
【語源】
【記憶補助】
【類義語】"	(レジカウンター)	[sound:09-25.mp3]	[sound:09-26.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	dispose	(dispose of garbage)	"処分する
【語源】
【記憶補助】
【類義語】"	(ごみを処分する)	[sound:09-27.mp3]	[sound:09-28.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	modify	(modify a contract)	"修正する
【語源】
【記憶補助】
【類義語】"	(契約を修正する)	[sound:09-29.mp3]	[sound:09-30.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	outlet	(open an outlet in Japan)	"店舗
【語源】
【記憶補助】
【類義語】"	(日本で店舗をオープンする)	[sound:09-31.mp3]	[sound:09-32.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	prescription	(ask for a prescription)	"処方せん
【語源】
【記憶補助】
【類義語】"	(処方せんを依頼する)	[sound:09-33.mp3]	[sound:09-34.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	situated	(Situated downtown, the hotel is convenient.)	"位置している
【語源】
【記憶補助】
【類義語】"	(中心街に位置していて、そのホテルは便利だ。)	[sound:09-35.mp3]	[sound:09-36.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	surprisingly	(Surprisingly, Tex passed the exam. )	"驚いたことに
【語源】
【記憶補助】
【類義語】"	(驚いたことにテックスは試験に合格した。)	[sound:09-37.mp3]	[sound:09-38.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	transform	(transform a train station into a museum)	"（姿、形、性質等を）一変させる
【語源】
【記憶補助】
【類義語】"	(電車の駅を博物館に一変させる)	[sound:09-39.mp3]	[sound:09-40.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	undergo	(undergo major renovations)	"（検査、修理等を）経験する
【語源】
【記憶補助】
【類義語】"	(大規模な改装に入る)	[sound:09-41.mp3]	[sound:09-42.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	blueprint	(the blueprints for the new theater)	"設計図
【語源】
【記憶補助】
【類義語】"	(新しい劇場の設計図)	[sound:09-43.mp3]	[sound:09-44.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	boost	(boost the company's profit)	"押し上げる
【語源】
【記憶補助】
【類義語】"	(会社の利益を押し上げる)	[sound:09-45.mp3]	[sound:09-46.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	considerably	(considerably lower prices)	"かなり
【語源】
【記憶補助】
【類義語】"	(かなり安くなった価格)	[sound:09-47.mp3]	[sound:09-48.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	eliminate	(eliminate a risk)	"取り除く
【語源】
【記憶補助】
【類義語】"	(リスクを取り除く)	[sound:09-49.mp3]	[sound:09-50.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	exclusively	(available exclusively to our members)	"限定で
【語源】
【記憶補助】
【類義語】"	(メンバー限定で利用できる)	[sound:09-51.mp3]	[sound:09-52.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	leak	(The pipe under the sink is leaking.)	"漏れる
【語源】
【記憶補助】
【類義語】"	(流しの下のパイプから水が漏れている。)	[sound:09-53.mp3]	[sound:09-54.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	preliminary	(preliminary results from a survey)	"暫定の
【語源】
【記憶補助】
【類義語】"	(調査の暫定結果)	[sound:09-55.mp3]	[sound:09-56.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	sophisticated	(a sophisticated design)	"洗練された
【語源】
【記憶補助】
【類義語】"	(洗練されたデザイン)	[sound:09-57.mp3]	[sound:09-58.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	statistics	(the most recent statistics)	"統計
【語源】
【記憶補助】
【類義語】"	(一番最近の統計)	[sound:09-59.mp3]	[sound:09-60.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	vacant	(a vacant unit in an apartment building)	"空の
【語源】
【記憶補助】
【類義語】"	(欠員の アパートの空室)	[sound:09-61.mp3]	[sound:09-62.mp3]	
