TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	enthusiastic	(I am enthusiastic about the project.)	"乗り気である
【語源】enthus（神がかり）+ -iastic
【記憶補助】神がかりの→乗り気である
【類義語】eager, excited"	(私はそのプロジェクトに乗り気です。)	[sound:08-51.mp3]	[sound:08-52.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	outline	(outline a policy)	"概要を説明する
【語源】out-（外に）+ line（線）
【記憶補助】外の線→概要を説明する
【類義語】summarize, sketch"	(方針の概要を説明する)	[sound:08-53.mp3]	[sound:08-54.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	packet	(a packet of materials)	"袋
【語源】pack（包む）+ -et
【記憶補助】小さな包み→袋
【類義語】package, pouch"	(袋入りの資料)	[sound:08-55.mp3]	[sound:08-56.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	retain	(retain a receipt)	"保管する
【語源】re-（戻って）+ tain（保つ）
【記憶補助】保ち続ける→保管する
【類義語】keep, maintain"	(レシートを保管する)	[sound:08-57.mp3]	[sound:08-58.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	belongings	(Make sure you have all your belongings.)	"所持品
【語源】belong（所属する）+ -ings
【記憶補助】所属するもの→所持品
【類義語】possessions, items"	(所持品をお持ちかご確認ください。)	[sound:08-59.mp3]	[sound:08-60.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	conservation	(energy conservation)	"節約
【語源】conserv（保つ）+ -ation
【記憶補助】保つこと→節約
【類義語】preservation, saving"	(エネルギーの節約)	[sound:08-61.mp3]	[sound:08-62.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	routine	(routine maintenance work)	"日常的に行われる
【語源】rout（道）+ -ine
【記憶補助】決まった道→日常的に行われる
【類義語】regular, habitual"	(普段行われているメンテナンス作業)	[sound:08-63.mp3]	[sound:08-64.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	urban	(live in urban areas)	"都市の
【語源】urb（都市）+ -an
【記憶補助】都市の→都市の
【類義語】city, metropolitan"	(都市部に住む)	[sound:08-65.mp3]	[sound:08-66.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	workforce	(50 percent of the workforce)	"全従業員
【語源】work（働く）+ force（力）
【記憶補助】働く力→全従業員
【類義語】staff, personnel"	(全従業員の50％)	[sound:08-67.mp3]	[sound:08-68.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	biography	(a brief biography of the author)	"人物紹介
【語源】bio-（生活）+ graph（書く）+ -y
【記憶補助】生活を書いたもの→人物紹介
【類義語】life story, profile"	(著者の簡単な人物紹介（略歴）)	[sound:08-69.mp3]	[sound:08-70.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	ownership	(The company has recently changed ownership. )	"所有（権）
【語源】owner（所有者）+ -ship
【記憶補助】所有者の状態→所有権
【類義語】possession, title"	(その会社は最近、所有権が移転した。)	[sound:08-71.mp3]	[sound:08-72.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	pastry	(a pastry chef)	"焼き菓子
【語源】past（練る）+ -ry
【記憶補助】練ったもの→焼き菓子
【類義語】baked goods, dessert"	(焼き菓子のシェフ)	[sound:08-73.mp3]	[sound:08-74.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	tenant	(both building managers and tenants)	"入居者
【語源】ten（保つ）+ -ant
【記憶補助】保つ人→入居者
【類義語】renter, occupant"	(建物の管理人も入居者も)	[sound:08-75.mp3]	[sound:08-76.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	workload	(reduce the workload )	"仕事量
【語源】work（仕事）+ load（荷）
【記憶補助】仕事の荷→仕事量
【類義語】tasks, burden"	(仕事量を減らす)	[sound:08-77.mp3]	[sound:08-78.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	sufficient	(sufficient time)	"十分な
【語源】suf-（下に）+ fic（作る）+ -ent
【記憶補助】下から作り上げる→十分な
【類義語】adequate, enough"	(十分な時間)	[sound:08-79.mp3]	[sound:08-80.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	characteristic	(main characteristics of the product)	"特徴
【語源】character（特徴）+ -istic
【記憶補助】特徴の→特徴
【類義語】feature, trait"	(その製品の主な特徴)	[sound:08-81.mp3]	[sound:08-82.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	combined	(a combined effort)	"共同の
【語源】combin（結合）+ -ed
【記憶補助】結合された→共同の
【類義語】joint, merged"	(共同の努力)	[sound:08-83.mp3]	[sound:08-84.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	conclude	(The event will conclude with a concert.)	"終える
【語源】con-（完全に）+ clud（閉じる）
【記憶補助】完全に閉じる→終える
【類義語】end, finish"	(イベントはコンサートで締めくくられる予定です。)	[sound:08-85.mp3]	[sound:08-86.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	associate	(costs associated with buying a house)	"関連付ける
【語源】as-（～へ）+ soci（仲間）+ -ate
【記憶補助】仲間にする→関連付ける
【類義語】connect, link"	(家の購入に関連したコスト)	[sound:08-87.mp3]	[sound:08-88.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	conflict	(because of a scheduling conflict)	"衝突
【語源】con-（共に）+ flict（打つ）
【記憶補助】共に打ち合う→衝突
【類義語】clash, disagreement"	(スケジュールがかち合ったので)	[sound:08-89.mp3]	[sound:08-90.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	investment	(real estate investment)	"投資
【語源】invest（着せる）+ -ment
【記憶補助】お金を着せる→投資
【類義語】funding, capital"	(不動産投資)	[sound:08-91.mp3]	[sound:08-92.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	physician	(see a physician)	"医師
【語源】physic（自然）+ -ian
【記憶補助】自然治療者→医師
【類義語】doctor, medical professional"	(医師に診てもらう)	[sound:08-93.mp3]	[sound:08-94.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	token	(as a token of our appreciation for)	"印
【語源】古英語tacn（印）
【記憶補助】印→印
【類義語】sign, symbol"	(～への我々の感謝の印として)	[sound:08-95.mp3]	[sound:08-96.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	partial	(a partial refund)	"部分的な
【語源】part（部分）+ -ial
【記憶補助】部分の→部分的な
【類義語】incomplete, biased"	(部分返金)	[sound:08-97.mp3]	[sound:08-98.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	resume	(resume operations)	"再開する
【語源】re-（再び）+ sum（取る）
【記憶補助】再び取る→再開する
【類義語】continue, restart"	(操業を再開する)	[sound:08-99.mp3]	[sound:08-100.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	dealership	(car dealerships)	"販売特約店
【語源】dealer（販売者）+ -ship
【記憶補助】販売者の状態→販売特約店
【類義語】franchise, outlet"	(車の販売特約店)	[sound:08-101.mp3]	[sound:08-102.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	garment	(The garment is made of cotton.)	"衣料品
【語源】古フランス語garnir（装備する）
【記憶補助】装備するもの→衣料品
【類義語】clothing, apparel"	(その衣料品は綿製です。)	[sound:08-103.mp3]	[sound:08-104.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	implement	(Security measuers were implemented.)	"実施する
【語源】im-（中へ）+ ple（満たす）+ -ment
【記憶補助】中に満たして実行→実施する
【類義語】carry out, execute"	(安全対策が実施された。)	[sound:08-105.mp3]	[sound:08-106.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	paycheck	(receive a paycheck)	"給与
【語源】pay（支払い）+ check（小切手）
【記憶補助】支払い小切手→給与
【類義語】salary, wages"	(給料を受け取る)	[sound:08-107.mp3]	[sound:08-108.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	recruit	(recruit new staff)	"採用する
【語源】re-（再び）+ crut（成長）
【記憶補助】再び成長させる→採用する
【類義語】hire, enlist"	(新しいスタッフを採用する)	[sound:08-109.mp3]	[sound:08-110.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	substitute	(substitute new for old )	"～を代わりに用いる
【語源】sub-（下に）+ stitut（立てる）
【記憶補助】下に立てる→代わりに用いる
【類義語】replace, alternative"	(古いモノの代わりに新しいモノを使う)	[sound:08-111.mp3]	[sound:08-112.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	typically	(Our tours typically take an hour.)	"通常
【語源】typical（典型的）+ -ly
【記憶補助】典型的に→通常
【類義語】usually, normally"	(我々のツアーは通常1時間かかります。)	[sound:08-113.mp3]	[sound:08-114.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	authorize	(an authorized dealer)	"公認する
【語源】author（権威）+ -ize
【記憶補助】権威を与える→公認する
【類義語】approve, permit"	(公認の販売店)	[sound:08-115.mp3]	[sound:08-116.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	comparable	(more expensive than comparable products)	"同等の
【語源】compar（比較）+ -able
【記憶補助】比較できる→同等の
【類義語】similar, equivalent"	(同等の製品より値段が高い)	[sound:08-117.mp3]	[sound:08-118.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	faculty	(a faculty member at Tex College)	"（大学の）教員
【語源】facult（能力）+ -y
【記憶補助】能力のある人々→教員
【類義語】staff, ability"	(テックス大学の教員)	[sound:08-119.mp3]	[sound:08-120.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	initiative	(a growth initiative)	"新しい計画
【語源】initiat（始める）+ -ive
【記憶補助】始める→新しい計画
【類義語】program, project"	(成長のための新計画)	[sound:08-121.mp3]	[sound:08-122.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	postage	(Postage is calculated by weight.)	"郵便料金
【語源】post（郵便）+ -age
【記憶補助】郵便の代金→郵便料金
【類義語】mailing cost, stamps"	(郵便料金は重量で計算されます。)	[sound:08-123.mp3]	[sound:08-124.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	afterwards	(The author will sign books afterwards.)	"その後で
【語源】after（後に）+ -wards
【記憶補助】後の方へ→その後で
【類義語】later, subsequently"	(その後で著者が本にサインをします。)	[sound:08-125.mp3]	[sound:08-126.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	aim	(aim to cut energy use)	"目指す
【語源】古フランス語esmer（見積もる）
【記憶補助】見積もって向ける→目指す
【類義語】target, goal"	(エネルギーの使用を減らすことを目指す)	[sound:08-127.mp3]	[sound:08-128.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	generally	(The film received generally positive reviews.)	"おおむね
【語源】general（一般の）+ -ly
【記憶補助】一般に→おおむね
【類義語】usually, broadly"	(その映画はおおむね良い評価を得た。)	[sound:08-129.mp3]	[sound:08-130.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	occupied	(The room is occupied.)	"（部屋、座席、ベッド等が）使われている
【語源】occup（占める）+ -ied
【記憶補助】占められた→使われている
【類義語】busy, taken"	(その部屋は使われている。)	[sound:08-131.mp3]	[sound:08-132.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	solid	(a solid reputation)	"確かな
【語源】solid（固い）
【記憶補助】固い→確かな
【類義語】firm, reliable"	(確かな評判)	[sound:08-133.mp3]	[sound:08-134.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	attempt	(Tex's attempt to become a singer)	"試み
【語源】at-（～へ）+ tempt（試す）
【記憶補助】試みる→試み
【類義語】try, effort"	(歌手になろうとするテックスの試み)	[sound:08-135.mp3]	[sound:08-136.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	authority	(the person in authority)	"権限
【語源】author（権威）+ -ity
【記憶補助】権威→権限
【類義語】power, control"	(権限を持った人)	[sound:08-137.mp3]	[sound:08-138.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	domestic	(the domestic market)	"国内の
【語源】domus（家）+ -tic
【記憶補助】家の→国内の
【類義語】national, household"	(国内の市場)	[sound:08-139.mp3]	[sound:08-140.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	permission	(without permission)	"許可
【語源】permit（許可する）+ -ion
【記憶補助】許可すること→許可
【類義語】approval, consent"	(許可なしに)	[sound:08-141.mp3]	[sound:08-142.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	presence	(a strong presence in the area)	"存在感
【語源】present（存在する）+ -ence
【記憶補助】存在すること→存在感
【類義語】attendance, being"	(地域での強い存在感)	[sound:08-143.mp3]	[sound:08-144.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	rapidly	(a rapidly growing company)	"急速に
【語源】rapid（速い）+ -ly
【記憶補助】速く→急速に
【類義語】quickly, swiftly"	(急速に成長している会社)	[sound:08-145.mp3]	[sound:08-146.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	relief	(provide relief to consumers)	"安心感
【語源】re-（再び）+ lief（軽い）
【記憶補助】再び軽くする→安心感
【類義語】comfort, ease"	(消費者に安心感を与える)	[sound:08-147.mp3]	[sound:08-148.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	reward	(reward employees for their hard work)	"報いる
【語源】re-（再び）+ ward（見る）
【記憶補助】再び見る→報いる
【類義語】compensate, prize"	(従業員のがんばりに報いる)	[sound:08-149.mp3]	[sound:08-150.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	translate	(translate English into Japanese)	"翻訳する
【語源】trans-（横切って）+ lat（運ぶ）
【記憶補助】横切って運ぶ→翻訳する
【類義語】interpret, convert"	(英語を日本語に翻訳する)	[sound:08-151.mp3]	[sound:08-152.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	circumstance	(under any circumstances)	"状況
【語源】circum-（周り）+ stance（立つ）
【記憶補助】周りに立つ→状況
【類義語】situation, condition"	(いかなる状況下でも)	[sound:08-153.mp3]	[sound:08-154.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	contrary	(contrary to expectations)	"正反対の
【語源】contra-（反対）+ -ary
【記憶補助】反対の→正反対の
【類義語】opposite, opposing"	(期待に反して)	[sound:08-155.mp3]	[sound:08-156.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	eventually	(Mr. Kato was eventually promoted to CEO.)	"最終的には
【語源】event（出来事）+ -ually
【記憶補助】出来事として→最終的には
【類義語】finally, ultimately"	(加藤さんは最終的にはCEOに昇進した。)	[sound:08-157.mp3]	[sound:08-158.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	expose	(be directly exposed to the sun)	"さらす
【語源】ex-（外へ）+ pos（置く）
【記憶補助】外へ置く→さらす
【類義語】reveal, uncover"	(太陽に直接さらされる)	[sound:08-159.mp3]	[sound:08-160.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	panel	(a panel of experts)	"グループ
【語源】古フランス語pan（布切れ）
【記憶補助】布切れ→グループ
【類義語】board, committee"	(専門家グループ)	[sound:08-161.mp3]	[sound:08-162.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	portion	(the bottom portion of the ticket)	"部分
【語源】port（運ぶ）+ -ion
【記憶補助】運ばれた分→部分
【類義語】part, section"	(チケットの下の部分)	[sound:08-163.mp3]	[sound:08-164.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	primary	(primary duties)	"主な
【語源】prim（最初）+ -ary
【記憶補助】最初の→主な
【類義語】main, chief"	(主な任務)	[sound:08-165.mp3]	[sound:08-166.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	remark	(opening remarks)	"（スピーチでの）言葉
【語源】re-（再び）+ mark（印）
【記憶補助】再び印をつける→言葉
【類義語】comment, observation"	(開会の言葉)	[sound:08-167.mp3]	[sound:08-168.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	timely	(in a timely manner)	"タイミングの良い
【語源】time（時）+ -ly
【記憶補助】時に合った→タイミングの良い
【類義語】punctual, appropriate"	(タイミングの良いやり方で)	[sound:08-169.mp3]	[sound:08-170.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	commonly	(the most commonly used methods)	"一般に
【語源】common（共通の）+ -ly
【記憶補助】共通に→一般に
【類義語】usually, typically"	(最も一般的に用いられている方法)	[sound:08-171.mp3]	[sound:08-172.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	consult	(consult a doctor )	"（医者、弁護士等の専門家に）相談する
【語源】con-（共に）+ sult（考える）
【記憶補助】共に考える→相談する
【類義語】advise, seek advice"	(医師に相談する)	[sound:08-173.mp3]	[sound:08-174.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	convert	(convert a warehouse into an office)	"改造する
【語源】con-（完全に）+ vert（向ける）
【記憶補助】完全に向けを変える→改造する
【類義語】change, transform"	(倉庫をオフィスに改造する)	[sound:08-175.mp3]	[sound:08-176.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	obligation	(You have no obligation to do so.)	"義務
【語源】oblig（束縛）+ -ation
【記憶補助】束縛すること→義務
【類義語】duty, responsibility"	(あなたにはそうする義務はない)	[sound:08-177.mp3]	[sound:08-178.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	resign	(resign without notice)	"辞任する
【語源】re-（戻る）+ sign（印）
【記憶補助】印を戻す→辞任する
【類義語】quit, step down"	(予告なしに辞任する)	[sound:08-179.mp3]	[sound:08-180.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	securely	(The door is securely locked.)	"しっかりと
【語源】secure（安全な）+ -ly
【記憶補助】安全に→しっかりと
【類義語】safely, firmly"	(ドアにはしっかりと鍵がかかっている。)	[sound:08-181.mp3]	[sound:08-182.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	strive	(strive to cut costs)	"懸命に努力する
【語源】古フランス語estriver（努力する）
【記憶補助】努力する→懸命に努力する
【類義語】try hard, endeavor"	(コスト削減のために懸命に努力する)	[sound:08-183.mp3]	[sound:08-184.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	timeline	(a timeline of events)	"予定表
【語源】time（時間）+ line（線）
【記憶補助】時間の線→予定表
【類義語】schedule, timetable"	(イベントの予定表)	[sound:08-185.mp3]	[sound:08-186.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	urge	(urge Tex to change his mind)	"強く促す
【語源】urg（押す）
【記憶補助】押す→強く促す
【類義語】encourage, push"	(テックスに考えを変えるよう強く促す)	[sound:08-187.mp3]	[sound:08-188.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	acknowledge	(acknowledge receipt of the order)	"（受け取ったことを）知らせる
【語源】ac-（～へ）+ knowledge（知識）
【記憶補助】知識に向かう→知らせる
【類義語】recognize, confirm"	(注文を受け取ったことを知らせる)	[sound:08-189.mp3]	[sound:08-190.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	diverse	(a diverse group of experts)	"多種多様な
【語源】di-（離れて）+ vers（向ける）
【記憶補助】離れた方向→多種多様な
【類義語】varied, different"	(多種多様な専門家のグループ)	[sound:08-191.mp3]	[sound:08-192.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	transaction	(a bank transaction)	"取引
【語源】trans-（横切って）+ act（行う）+ -ion
【記憶補助】横切って行う→取引
【類義語】deal, exchange"	(銀行取引)	[sound:08-193.mp3]	[sound:08-194.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	lack	(a lack of information)	"不足
【語源】中期オランダ語lak（不足）
【記憶補助】不足→不足
【類義語】shortage, absence"	(情報不足)	[sound:08-195.mp3]	[sound:08-196.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	essential	(Customer satisfaction is essential to us.)	"最も重要な
【語源】essent（存在）+ -ial
【記憶補助】存在に関わる→最も重要な
【類義語】vital, crucial"	(顧客満足が当社にとって最も重要です。)	[sound:08-197.mp3]	[sound:08-198.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (501-600)	majority	(the majority of employees)	"大部分
【語源】major（より大きい）+ -ity
【記憶補助】より大きい部分→大部分
【類義語】most, bulk"	(従業員の大部分)	[sound:08-199.mp3]	[sound:08-200.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	observe	(observe a trend )	"気付く
【語源】ob-（～へ）+ serv（保つ）
【記憶補助】保って見る→気付く
【類義語】notice, watch"	(傾向に気付く)	[sound:09-01.mp3]	[sound:09-02.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	possess	(possess knowledge)	"（財産、所有物等として）持つ
【語源】pos-（置く）+ sess（座る）
【記憶補助】座って所有→持つ
【類義語】own, have"	(知識を持つ)	[sound:09-03.mp3]	[sound:09-04.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	sharply	(Sales rose sharply.)	"急激に
【語源】sharp（鋭い）+ -ly
【記憶補助】鋭く→急激に
【類義語】steeply, dramatically"	(売り上げが急激に上がった。)	[sound:09-05.mp3]	[sound:09-06.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	adjustment	(make adjustments to the plan)	"調整
【語源】adjust（調整する）+ -ment
【記憶補助】調整すること→調整
【類義語】modification, change"	(計画を調整する)	[sound:09-07.mp3]	[sound:09-08.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	aisle	(I prefer an aisle seat.)	"通路
【語源】古フランス語aile（翼）
【記憶補助】翼のような通路→通路
【類義語】corridor, walkway"	(通路側の席がいいです。)	[sound:09-09.mp3]	[sound:09-10.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	capture	(Photographs capture memorable moments in life.)	"（映像や写真に）記録する
【語源】capt（取る）+ -ure
【記憶補助】取ること→記録する
【類義語】record, seize"	(写真は人生の思い出の瞬間を記録します。)	[sound:09-11.mp3]	[sound:09-12.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	consist	(The committee consists of five members. )	"～から成る
【語源】con-（共に）+ sist（立つ）
【記憶補助】共に立つ→成る
【類義語】comprise, include"	(委員会は5人のメンバーで構成されている。)	[sound:09-13.mp3]	[sound:09-14.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	desirable	(Teaching experience is desirable.)	"望ましい
【語源】desir（望む）+ -able
【記憶補助】望むことができる→望ましい
【類義語】wanted, preferable"	(指導経験があることが望ましい。)	[sound:09-15.mp3]	[sound:09-16.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	heavily	(a heavily used bus route)	"非常に頻繁に
【語源】heavy（重い）+ -ly
【記憶補助】重く→非常に頻繁に
【類義語】extensively, greatly"	(非常に頻繁に使われるバスの路線)	[sound:09-17.mp3]	[sound:09-18.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	investigate	(investigate a possibility)	"調査する
【語源】in-（中へ）+ vestig（跡）+ -ate
【記憶補助】跡を中まで探る→調査する
【類義語】examine, research"	(可能性を調査する)	[sound:09-19.mp3]	[sound:09-20.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	measurement	(take the measurements of a table)	"寸法
【語源】measur（測る）+ -ment
【記憶補助】測ること→寸法
【類義語】dimension, size"	(テーブルの寸法を測る)	[sound:09-21.mp3]	[sound:09-22.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	urgent	(an urgent request)	"緊急の
【語源】urg（押す）+ -ent
【記憶補助】押し迫る→緊急の
【類義語】pressing, immediate"	(緊急の依頼)	[sound:09-23.mp3]	[sound:09-24.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	checkout	(the checkout counter)	"レジ
【語源】check（点検）+ out（外へ）
【記憶補助】点検して外へ→レジ
【類義語】payment counter, register"	(レジカウンター)	[sound:09-25.mp3]	[sound:09-26.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	dispose	(dispose of garbage)	"処分する
【語源】dis-（離れて）+ pos（置く）
【記憶補助】離して置く→処分する
【類義語】get rid of, discard"	(ごみを処分する)	[sound:09-27.mp3]	[sound:09-28.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	modify	(modify a contract)	"修正する
【語源】mod（様式）+ -ify
【記憶補助】様式を変える→修正する
【類義語】change, alter"	(契約を修正する)	[sound:09-29.mp3]	[sound:09-30.mp3]	
TOEIC L＆R TEST 出る単特急　金のフレーズ::730点レベル 加速の300語 (601-700)	outlet	(open an outlet in Japan)	"店舗
【語源】out（外へ）+ let（出す）
【記憶補助】外へ出すところ→店舗
【類義語】store, market"	(日本で店舗をオープンする)	[sound:09-31.mp3]	[sound:09-32.mp3]	
